FID,ID_PRC,ID_LOGRADOURO,TIPO_LOGRADOURO,NOME_LOGRADOURO,GEOMETRIA
PRACA.115430.399,399,115430,PRACA,ELIAS KALIL,"POLYGON ((604834.431200273 7805977.50631825, 604834.373479197 7805978.57610624, 604834.299266339 7805979.62589819, 604834.126102813 7805980.67569016, 604833.903463951 7805981.71548412, 604833.614857973 7805982.74528007, 604833.268530769 7805983.74508196, 604832.847990558 7805984.71488982, 604832.37797501 7805985.66470165, 604831.841992347 7805986.58451942, 604831.256534342 7805987.46434513, 604830.621600997 7805988.30417879, 604829.937192313 7805989.10402035, 604829.195062399 7805989.86386987, 604828.403457144 7805990.57372929, 604827.595360103 7805991.23359863, 604826.729541833 7805991.83347985, 604825.830739997 7805992.383371, 604824.898954598 7805992.88327205, 604823.942431524 7805993.31318698, 604822.961170774 7805993.69311182, 604821.955172347 7805993.99305251, 604820.932682133 7805994.24300311, 604819.893700133 7805994.41296958, 604818.854718123 7805994.53294593, 604817.815736105 7805994.58293617, 604816.7602623 7805994.5729383, 604815.713034373 7805994.48295628, 604814.674052328 7805994.33298614, 604813.643316163 7805994.1230279, 604812.629071768 7805993.84308351, 604811.639565029 7805993.50315102, 604810.666550062 7805993.10323041, 604809.718272754 7805992.64332169, 604808.802978994 7805992.12342485, 604807.920668781 7805991.54353991, 604807.071342118 7805990.91366485, 604806.279736672 7805990.22380168, 604805.521114776 7805989.49394642, 604804.811968208 7805988.71410108, 604804.135805189 7805987.89426365, 604803.533855166 7805987.02443612, 604802.973134585 7805986.12461454, 604802.470135222 7805985.19479888, 604802.024857079 7805984.23498916, 604801.653791935 7805983.24518538, 604801.315710343 7805982.23538556, 604801.068333529 7805981.19559165, 604800.870432049 7805980.15579776, 604800.73849768 7805979.10600583, 604800.68077631 7805978.04621588, 604800.680776164 7805976.98642592, 604800.738497243 7805975.92663594, 604800.870431324 7805974.87684397, 604801.068332519 7805973.83705002, 604801.315709049 7805972.79725606, 604801.653790362 7805971.78745614, 604802.024855235 7805970.78765424, 604802.470133113 7805969.8278444, 604802.973132221 7805968.89802861, 604803.533852555 7805967.99820686, 604804.135802339 7805967.12837916, 604804.811965132 7805966.30854156, 604805.521111486 7805965.52869601, 604806.279733182 7805964.79884056, 604807.071338439 7805964.10897717, 604807.92066493 7805963.47910188, 604808.802974982 7805962.89921668, 604809.718268601 7805962.37931959, 604810.666545781 7805961.91941062, 604811.639560639 7805961.51948974, 604812.629067284 7805961.17955697, 604813.643311603 7805960.89961232, 604814.67404771 7805960.68965378, 604815.713029714 7805960.53968337, 604816.760257616 7805960.44970106, 604817.815731418 7805960.43970289, 604818.854713451 7805960.48969284, 604819.893695492 7805960.60966892, 604820.932677541 7805960.77963509, 604821.955167822 7805961.02958541, 604822.961166332 7805961.32952583, 604823.942427185 7805961.7094504, 604824.898950378 7805962.13936507, 604825.830735914 7805962.63926587, 604826.7295379 7805963.18915676, 604827.595356336 7805963.78903776, 604828.403453558 7805964.44890688, 604829.195059009 7805965.15876608, 604829.93718913 7805965.91861538, 604830.621598034 7805966.71845677, 604831.256531609 7805967.55829024, 604831.841989854 7805968.43811579, 604832.377972771 7805969.35793343, 604832.847988581 7805970.30774512, 604833.268529057 7805971.27755286, 604833.614856537 7805972.28735269, 604833.903462796 7805973.30715054, 604834.126101945 7805974.35694245, 604834.29926576 7805975.40673437, 604834.373478907 7805976.4565263, 604834.431200273 7805977.50631825))"
PRACA.129992.400,400,129992,PRACA,SAO JOSE,"POLYGON ((604282.426830162 7807318.54062048, 604281.989798259 7807320.15030153, 604281.478553515 7807322.92975075, 604278.848115691 7807328.77859197, 604274.60148384 7807336.38708466, 604272.193684631 7807339.38649055, 604270.288884588 7807341.86599941, 604266.850346834 7807327.23889875, 604264.731152407 7807320.44024643, 604263.733399392 7807317.27087468, 604263.824103917 7807315.4012452, 604264.574479678 7807314.32145909, 604266.264886899 7807313.99152426, 604282.426830162 7807318.54062048))"
PRACA.107591.401,401,107591,PRACA,SAO JOSE,"POLYGON ((604998.335050406 7808252.06551291, 604998.425755094 7808251.38564763, 604998.425754996 7808250.67578831, 604998.425754904 7808250.00592107, 604998.772082149 7808249.29606171, 604998.89577039 7808248.60619841, 604999.242097641 7808247.9263331, 604999.46473655 7808247.22647177, 604999.662637792 7808246.52661044, 605000.116161618 7808245.98671738, 605000.553193666 7808245.42682828, 605000.891275026 7808244.74696297, 605001.451995409 7808244.19707188, 605001.93025692 7808243.76715701, 605002.457993746 7808243.21726591, 605003.018714147 7808242.78735104, 605003.686631107 7808242.35743615, 605004.14015495 7808241.94751732, 605004.799826045 7808241.69756677, 605005.607923141 7808241.41762214, 605006.028463442 7808241.1076835, 605006.70462632 7808240.88772701, 605007.487985761 7808240.70776256, 605008.164148651 7808240.58778625, 605008.939262227 7808240.58778614, 605009.640162802 7808240.58778604, 605010.283342153 7808240.58778595, 605011.058455729 7808240.58778585, 605011.751110433 7808240.70776198, 605012.410781585 7808240.88772622, 605013.07869862 7808240.99770434, 605013.845566344 7808241.27764874, 605014.538221066 7808241.53759714, 605014.97525323 7808241.83753763, 605015.766858642 7808242.24745628, 605016.434775699 7808242.53739873, 605016.855316118 7808243.07729168, 605017.440774303 7808243.50720639, 605017.861314721 7808244.0271033, 605018.331330458 7808244.44702001, 605018.743624993 7808245.02690504, 605019.221886653 7808245.69677221, 605019.658918856 7808246.27665723, 605019.988754511 7808246.93652641, 605020.211393598 7808247.51641145, 605020.557721032 7808248.17628063, 605020.879310804 7808248.8861399, 605020.8793109 7808249.58600121, 605021.027736997 7808250.25586842, 605021.118441888 7808251.06570792, 605021.11844199 7808251.8055613, 605021.118442082 7808252.47542854, 605021.118442184 7808253.21528191, 605021.027737515 7808254.02512143, 605020.879311603 7808254.6949887, 605020.879311699 7808255.39484999, 605020.557722122 7808256.10470935, 605020.211394869 7808256.76457863, 605019.988755942 7808257.34446373, 605019.658920469 7808258.004333, 605019.221888425 7808258.58421814, 605018.743626949 7808259.25408545, 605018.331332574 7808259.83397058, 605017.861316952 7808260.25388742, 605017.440776678 7808260.77378445, 605016.855318611 7808261.20369933, 605016.43477834 7808261.74359238, 605015.766861362 7808262.03353502, 605014.975256063 7808262.44345388, 605014.538223982 7808262.7433945, 605013.845569332 7808263.00334308, 605013.078701683 7808263.2832877, 605012.41078468 7808263.393266, 605011.751113576 7808263.57323043, 605011.058458906 7808263.69320675, 605010.28334533 7808263.69320685, 605009.640165979 7808263.69320694, 605008.939265405 7808263.69320704, 605008.164151828 7808263.69320715, 605007.487988905 7808263.57323101, 605006.704629413 7808263.39326679, 605006.028466476 7808263.17331047, 605005.607926089 7808262.86337195, 605004.799828917 7808262.58342754, 605004.140157754 7808262.33347717, 605003.686633796 7808261.92355847, 605003.018716719 7808261.49364377, 605002.4579962 7808261.06372904, 605001.930259221 7808260.5138381, 605001.451997594 7808260.08392336, 605000.891277059 7808259.53403242, 605000.553195511 7808258.8541672, 605000.116163311 7808258.29427823, 604999.662639336 7808257.75438529, 604999.464737901 7808257.05452402, 604999.242098799 7808256.35466274, 604998.895771362 7808255.67479753, 604998.772082931 7808254.98493426, 604998.425755492 7808254.27507499, 604998.425755399 7808253.60520775, 604998.425755301 7808252.89534843, 604998.335050406 7808252.06551291))"
PRACA.311311.1999,1999,311311,PRACA,PEDRO AVELINO DE PAULA,"POLYGON ((614924.800667936 7797198.82472998, 614914.53453799 7797211.11229615, 614911.359871091 7797213.53181708, 614906.395846223 7797215.56141558, 614899.469299755 7797217.47103813, 614893.936308096 7797216.52122721, 614886.820105482 7797213.78177124, 614880.338836206 7797210.28246576, 614877.477512428 7797208.31285657, 614875.457269137 7797205.07349891, 614875.135678864 7797201.07429159, 614875.605694415 7797200.26445203, 614884.272121704 7797186.69713973, 614884.956529828 7797182.29801153, 614900.079490816 7797186.09725625, 614910.922835411 7797189.86650756, 614924.800667936 7797198.82472998))"
PRACA.303575.405,405,303575,PRACA,DA ECOLOGIA,"POLYGON ((600351.130607105 7787351.29860774, 600350.355493334 7787349.65893283, 600362.15535876 7787337.73129547, 600390.339803062 7787308.02717944, 600413.601452638 7787285.46164911, 600414.953778503 7787286.13151616, 600413.213897855 7787300.59864885, 600415.052732982 7787315.06578106, 600417.592467622 7787321.6144827, 600422.490526874 7787331.13259546, 600429.920073969 7787340.29077923, 600439.76566629 7787347.8192857, 600439.089504773 7787358.22722283, 600430.992041851 7787357.9572774, 600389.589433256 7787354.20802599, 600351.130607105 7787351.29860774))"
PRACA.301904.406,406,301904,PRACA,MARIA DAS DORES FERREIRA,"POLYGON ((600262.701693087 7787339.16102517, 600262.239923422 7787340.01085678, 600240.42130121 7787338.36118664, 600278.723450287 7787301.85841684, 600262.701693087 7787339.16102517))"
PRACA.303574.408,408,303574,PRACA,L OITO,"POLYGON ((600531.163073812 7787159.03669244, 600531.723794082 7787157.71695395, 600561.821284929 7787130.57233035, 600562.983955167 7787129.85247288, 600564.171363229 7787130.32237958, 600590.418031385 7787159.39661329, 600591.151915692 7787160.89631593, 600591.168407777 7787163.22585419, 600564.872271156 7787186.20130367, 600560.47721278 7787189.23070378, 600559.091903482 7787189.48065443, 600557.962216652 7787189.09073186, 600556.989201662 7787188.32088459, 600531.163073812 7787159.03669244))"
PRACA.95198.409,409,95198,PRACA,GERALDA DINIZ DA SILVA,"POLYGON ((600767.927291976 7787239.36074007, 600798.445323347 7787213.6858251, 600816.355396801 7787234.82163337, 600820.18973565 7787238.73085801, 600820.659751622 7787241.04040017, 600792.920584622 7787265.32559025, 600791.469308213 7787265.59553694, 600789.81188443 7787264.70571353, 600767.927291976 7787239.36074007))"
PRACA.108903.464,464,108903,PRACA,UM MIL QUATROCENTOS E CINQUENTA E SETE,"POLYGON ((614247.624547202 7804020.23287528, 614247.624547387 7804021.47262957, 614247.591564036 7804022.84235811, 614247.451384133 7804024.25207873, 614247.055581669 7804025.66179941, 614246.527844923 7804026.69159539, 614245.826944471 7804027.48143895, 614244.862175561 7804028.23129049, 614244.144783315 7804028.91115586, 614243.303702679 7804029.24109059, 614242.347179597 7804029.58102337, 614241.28345997 7804030.0009403, 614240.656772431 7804030.20090076, 614239.931134193 7804030.20090087, 614238.892152175 7804030.23089509, 614237.795448938 7804030.29088336, 614237.036827136 7804030.23089536, 614236.220484083 7804030.00094105, 614234.629027447 7804029.69100273, 614233.359160444 7804029.12111586, 614232.551063229 7804028.54123091, 614231.569802321 7804027.8113757, 614230.464852993 7804026.52163148, 614229.772198088 7804025.03192682, 614229.384641102 7804023.6921924, 614229.211477304 7804022.84236085, 614229.096034714 7804021.89254911, 614229.096034572 7804020.94273736, 614229.186739218 7804020.04291567, 614229.211476762 7804019.22307816, 614229.186738984 7804018.47322677, 614229.351656625 7804017.54341103, 614229.549557854 7804016.81355564, 614230.464851293 7804015.16388246, 614231.289440015 7804013.92412803, 614232.410880784 7804012.96431809, 614234.126025558 7804011.95451797, 614234.777450756 7804011.68457137, 614235.552564285 7804011.39462871, 614236.451366156 7804011.14467812, 614237.292446831 7804011.08468989, 614238.784952746 7804011.03469956, 614240.046573781 7804011.08468948, 614241.563817393 7804011.25465556, 614242.545078276 7804011.81454445, 614243.913895996 7804012.71436591, 614244.86217335 7804013.45421914, 614245.629041159 7804014.29405257, 614246.338187749 7804015.16388008, 614246.808203546 7804015.9737195, 614247.055580361 7804016.92353123, 614247.253481808 7804017.65338655, 614247.426645592 7804018.41323593, 614247.566825846 7804019.34305163, 614247.624547202 7804020.23287528))"
PRACA.304998.2179,2179,304998,PRACA,ELLEN GOULD WHITE,"POLYGON ((603039.628390793 7786797.55800674, 603032.330778785 7786794.978519, 603029.758061232 7786793.33884436, 603028.183096087 7786790.6193836, 603026.039164398 7786786.32023603, 603024.96719838 7786782.89091591, 603025.610376969 7786777.38200775, 603027.828520256 7786771.30321234, 603030.038418059 7786768.2238224, 603034.186099722 7786764.93447383, 603039.413993079 7786763.50475651, 603045.854032285 7786763.43476951, 603051.428253505 7786765.93427333, 603057.010721071 7786771.80310931, 603058.725866606 7786776.59215983, 603059.657652727 7786781.60116685, 603059.369047244 7786786.2502454, 603058.800081338 7786789.39962123, 603058.43726273 7786793.11888408, 603057.942510286 7786799.69758017, 603058.659903443 7786805.78637321, 603058.80008366 7786806.56621861, 603058.231117326 7786806.56621869, 603056.367546179 7786804.63660141, 603049.927506468 7786800.98732561, 603039.628390793 7786797.55800674))"
PRACA.305040.2260,2260,305040,PRACA,DOIS MIL CENTO E OITENTA,"POLYGON ((615899.522409699 7796813.25100248, 615899.687327342 7796812.3511808, 615903.266042442 7796807.60212151, 615904.280286599 7796806.35236905, 615904.989432967 7796805.79247991, 615906.110873779 7796805.20259666, 615907.290035847 7796804.81267376, 615909.640114187 7796804.67270114, 615912.204585806 7796805.6225125, 615914.158861698 7796806.93225262, 615915.502941967 7796809.33177683, 615916.640875035 7796811.89126938, 615916.393498509 7796812.83108315, 615915.577155572 7796813.31098815, 615914.752566666 7796813.2709962, 615912.559160121 7796812.78109363, 615909.3927387 7796812.46115752, 615906.00367834 7796812.55114021, 615900.091376108 7796813.70091322, 615899.522409699 7796813.25100248))"
PRACA.305578.2285,2285,305578,PRACA,DOM JOAO RESENDE COSTA,"POLYGON ((602025.153716265 7790852.66438507, 602027.363614762 7790854.65399043, 602036.079519753 7790857.6234007, 602041.629003529 7790861.58261521, 602052.323922579 7790869.90096503, 602061.237729487 7790877.22951128, 602068.96412871 7790886.93758605, 602076.088578278 7790898.42530816, 602080.252753511 7790908.32334574, 602084.804485603 7790918.82126439, 602086.973155175 7790924.68010284, 602084.565359015 7790950.12505982, 602042.923615342 7790915.76187638, 601998.272122331 7790882.26852095, 602025.153716265 7790852.66438507))"
PRACA.304757.2298,2298,304757,PRACA,JOSE DE ALMEIDA BRUM,"POLYGON ((605647.442290388 7801710.76182807, 605647.706151362 7801656.75253223, 605665.179191158 7801663.37121805, 605647.442290388 7801710.76182807))"
PRACA.302603.510,510,302603,PRACA,LUCAS ACACIO FERREIRA,"POLYGON ((605532.172937266 7801203.03247198, 605531.810118208 7801203.46238683, 605531.810118232 7801203.64235116, 605531.810118261 7801203.84231153, 605531.810118318 7801204.2622283, 605531.587479344 7801204.47218673, 605531.587479371 7801204.6721471, 605531.44729929 7801204.90210154, 605531.257643892 7801205.27202825, 605531.257643925 7801205.51198069, 605531.051496725 7801205.69194505, 605531.051496757 7801205.92189948, 605530.696923556 7801206.13185792, 605530.499022251 7801206.35181435, 605530.358842165 7801206.55177474, 605529.756892264 7801206.55177482, 605529.756892289 7801206.72174114, 605529.616712208 7801206.96169359, 605529.220909534 7801206.96169365, 605529.014762333 7801207.14165801, 605528.651943217 7801207.14165806, 605528.503517244 7801207.37161251, 605528.289124131 7801207.37161254, 605527.94279679 7801207.37161259, 605527.571731783 7801207.37161264, 605527.390322225 7801207.37161266, 605527.019257218 7801207.37161271, 605526.672929878 7801207.37161276, 605526.458536763 7801207.37161279, 605526.31011076 7801207.37161281, 605525.947291642 7801207.37161286, 605525.543243049 7801207.14165849, 605525.345341711 7801207.14165851, 605525.205161573 7801206.9616942, 605524.982522535 7801206.72174179, 605524.834096533 7801206.72174181, 605524.463031503 7801206.55177555, 605524.265130139 7801206.35181521, 605524.100212327 7801206.13185883, 605523.91055685 7801205.92190046, 605523.704409593 7801205.69194607, 605523.704409568 7801205.51198174, 605523.374573973 7801205.27202933, 605523.151934947 7801205.11206108, 605523.151934919 7801204.90210268, 605522.995262994 7801204.67214828, 605522.789115713 7801204.26222955, 605522.789115686 7801204.0722672, 605522.789115654 7801203.84231278, 605522.789115602 7801203.46238808, 605522.78911557 7801203.23243365, 605522.789115542 7801203.03247328, 605522.789115511 7801202.80251886, 605522.789115458 7801202.42259416, 605522.789115426 7801202.19263973, 605522.789115399 7801201.99267936, 605522.99526257 7801201.5927586, 605523.151934428 7801201.36280414, 605523.1519344 7801201.15284576, 605523.37457338 7801200.99287743, 605523.704408911 7801200.75292495, 605523.704408885 7801200.57296062, 605523.910556078 7801200.34300616, 605524.100211498 7801200.13304774, 605524.265129249 7801199.91309132, 605524.463030558 7801199.71313092, 605524.83409554 7801199.54316456, 605524.982521543 7801199.54316454, 605525.205160513 7801199.30321206, 605525.345340603 7801199.12324771, 605525.54324194 7801199.12324768, 605525.947290471 7801198.8932932, 605526.310109587 7801198.89329315, 605526.458535591 7801198.89329313, 605526.672928706 7801198.8932931, 605527.019256044 7801198.89329306, 605527.390321052 7801198.893293, 605527.57173061 7801198.89329298, 605527.942795618 7801198.89329293, 605528.289122958 7801198.89329288, 605528.503516073 7801198.89329285, 605528.651942107 7801199.12324725, 605529.014761225 7801199.1232472, 605529.220908475 7801199.3032115, 605529.61671115 7801199.30321145, 605529.756891296 7801199.54316388, 605529.756891319 7801199.71313019, 605530.358841219 7801199.71313011, 605530.49902136 7801199.91309046, 605530.696922728 7801200.13304683, 605531.051495985 7801200.34300517, 605531.051496017 7801200.5729596, 605531.257643266 7801200.7529239, 605531.257643301 7801200.99287634, 605531.4472988 7801201.362803, 605531.587478945 7801201.59275741, 605531.587478973 7801201.79271778, 605531.810118005 7801201.99267812, 605531.810118064 7801202.42259291, 605531.810118092 7801202.62255328, 605531.810118116 7801202.80251761, 605532.172937266 7801203.03247198))"
